"animal_id","species","timestamp","latitude","longitude","lc","locType","stop_id","n_stops","meta_stop_id"
"touristRome","human",2009-05-07 05:51:45,41.899741,12.506123,"G","Movement", , , 
"touristRome","human",2009-05-07 05:51:50,41.899793,12.505911,"G","Movement", , , 
"touristRome","human",2009-05-07 05:51:52,41.899921,12.505741,"G","Movement", , , 
"touristRome","human",2009-05-07 05:51:57,41.89993,12.505738,"G","Movement", , , 
"touristRome","human",2009-05-07 05:52:02,41.900002,12.505625,"G","Movement", , , 
"touristRome","human",2009-05-07 05:52:05,41.899988,12.505411,"G","Movement", , , 
"touristRome","human",2009-05-07 05:52:06,41.90001,12.505285,"G","Movement", , , 
"touristRome","human",2009-05-07 05:52:08,41.900021,12.505169,"G","Movement", , , 
"touristRome","human",2009-05-07 05:52:10,41.900048,12.50504,"G","Movement", , , 
"touristRome","human",2009-05-07 05:52:13,41.900083,12.504888,"G","Movement", , , 
"touristRome","human",2009-05-07 05:52:16,41.900194,12.504691,"G","Movement", , , 
"touristRome","human",2009-05-07 05:52:19,41.900226,12.504575,"G","Movement", , , 
"touristRome","human",2009-05-07 05:52:21,41.900274,12.50446,"G","Movement", , , 
"touristRome","human",2009-05-07 05:52:24,41.900161,12.504501,"G","Movement", , , 
"touristRome","human",2009-05-07 05:52:26,41.900055,12.504594,"G","Movement", , , 
"touristRome","human",2009-05-07 05:52:30,41.899968,12.504656,"G","Movement", , , 
"touristRome","human",2009-05-07 05:52:35,41.899893,12.504718,"G","Movement", , , 
"touristRome","human",2009-05-07 05:52:39,41.899805,12.504754,"G","Movement", , , 
"touristRome","human",2009-05-07 05:52:44,41.899778,12.504785,"G","Movement", , , 
"touristRome","human",2009-05-07 05:52:49,41.899753,12.504836,"G","Movement", , , 
"touristRome","human",2009-05-07 05:52:54,41.899747,12.504848,"G","Movement", , , 
"touristRome","human",2009-05-07 05:52:58,41.89967,12.504928,"G","Movement", , , 
"touristRome","human",2009-05-07 05:53:03,41.899708,12.504942,"G","Movement", , , 
"touristRome","human",2009-05-07 05:53:08,41.899676,12.505054,"G","Movement", , , 
"touristRome","human",2009-05-07 05:53:13,41.89963,12.505113,"G","Movement", , , 
"touristRome","human",2009-05-07 05:53:18,41.89962,12.505191,"G","Movement", , , 
"touristRome","human",2009-05-07 05:53:23,41.899586,12.505253,"G","Movement", , , 
"touristRome","human",2009-05-07 05:53:28,41.899532,12.50524,"G","Movement", , , 
"touristRome","human",2009-05-07 05:53:33,41.899526,12.505252,"G","Movement", , , 
"touristRome","human",2009-05-07 05:53:38,41.899533,12.505236,"G","Movement", , , 
"touristRome","human",2009-05-07 05:53:43,41.899513,12.505248,"G","Movement", , , 
"touristRome","human",2009-05-07 05:53:48,41.899501,12.505273,"G","Movement", , , 
"touristRome","human",2009-05-07 05:53:53,41.899482,12.505294,"G","Movement", , , 
"touristRome","human",2009-05-07 05:53:58,41.899483,12.50528,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:03,41.899481,12.505289,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:08,41.899429,12.505396,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:12,41.899374,12.505528,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:15,41.899297,12.505645,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:17,41.899203,12.50574,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:20,41.899105,12.505862,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:22,41.899035,12.505953,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:24,41.898939,12.506025,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:26,41.898846,12.506113,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:28,41.898761,12.506214,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:30,41.898654,12.506337,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:31,41.898585,12.506404,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:32,41.898501,12.506496,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:34,41.898391,12.50665,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:35,41.898292,12.506686,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:36,41.898199,12.506809,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:37,41.898102,12.506912,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:39,41.898046,12.507079,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:41,41.897938,12.507249,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:42,41.897876,12.507338,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:43,41.897784,12.507436,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:44,41.897691,12.507547,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:45,41.897578,12.507634,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:46,41.897477,12.507726,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:47,41.897409,12.50783,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:48,41.897349,12.507926,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:49,41.89729,12.508022,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:51,41.897181,12.508195,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:53,41.897081,12.508345,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:54,41.896979,12.508419,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:55,41.896859,12.508519,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:56,41.896774,12.508604,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:57,41.896631,12.508738,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:58,41.896543,12.508831,"G","Movement", , , 
"touristRome","human",2009-05-07 05:54:59,41.896456,12.508929,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:00,41.896389,12.509012,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:01,41.896322,12.509107,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:02,41.896261,12.509193,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:03,41.896159,12.509316,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:05,41.896064,12.509486,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:07,41.895974,12.509643,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:08,41.895911,12.509735,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:10,41.89581,12.509888,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:12,41.895707,12.510043,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:14,41.895604,12.510191,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:15,41.895524,12.510291,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:17,41.895399,12.510431,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:18,41.895327,12.510497,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:20,41.895218,12.510633,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:22,41.895109,12.510784,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:24,41.895,12.510939,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:26,41.894911,12.511095,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:28,41.894809,12.511266,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:30,41.894707,12.511435,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:31,41.894643,12.511525,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:32,41.89458,12.511614,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:33,41.894515,12.511704,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:34,41.894442,12.511798,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:36,41.894324,12.511965,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:38,41.894219,12.512117,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:40,41.894139,12.512264,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:42,41.894051,12.512403,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:44,41.89398,12.512538,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:46,41.893905,12.512662,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:48,41.893834,12.512791,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:50,41.893752,12.512927,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:52,41.893678,12.513063,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:54,41.893595,12.513211,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:56,41.893518,12.513352,"G","Movement", , , 
"touristRome","human",2009-05-07 05:55:58,41.893435,12.513488,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:00,41.893353,12.513639,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:02,41.893267,12.513785,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:04,41.893188,12.513938,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:06,41.893107,12.514087,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:08,41.893022,12.51424,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:10,41.892938,12.514388,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:12,41.892855,12.514547,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:14,41.892782,12.514712,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:16,41.892711,12.514893,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:18,41.89264,12.515096,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:20,41.892555,12.515286,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:22,41.892446,12.515476,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:23,41.892398,12.515582,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:24,41.892347,12.515692,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:25,41.892284,12.515799,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:26,41.89223,12.515916,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:27,41.892177,12.51603,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:28,41.892121,12.516148,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:29,41.892062,12.516273,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:30,41.892009,12.516398,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:31,41.89194,12.516537,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:32,41.891866,12.516691,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:33,41.891794,12.516823,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:34,41.891726,12.516951,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:35,41.89166,12.517082,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:36,41.891594,12.517215,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:37,41.891528,12.517349,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:38,41.891456,12.517491,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:39,41.891383,12.51763,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:40,41.891313,12.517768,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:41,41.891244,12.517909,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:42,41.891168,12.518056,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:43,41.891093,12.518207,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:44,41.89102,12.518363,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:45,41.890944,12.51852,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:46,41.890863,12.518681,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:47,41.890788,12.518838,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:48,41.890711,12.518993,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:49,41.890627,12.519183,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:50,41.89053,12.519345,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:51,41.89042,12.519462,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:52,41.890309,12.519608,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:53,41.890197,12.519736,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:54,41.890111,12.519897,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:55,41.890029,12.520055,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:56,41.889954,12.52022,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:57,41.889875,12.520378,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:58,41.889793,12.520539,"G","Movement", , , 
"touristRome","human",2009-05-07 05:56:59,41.889713,12.520699,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:00,41.889633,12.520861,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:01,41.889529,12.521035,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:02,41.889445,12.52122,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:03,41.889364,12.52139,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:04,41.889281,12.521557,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:05,41.889195,12.521717,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:06,41.889116,12.521872,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:07,41.889033,12.522035,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:08,41.88895,12.522202,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:09,41.888867,12.522361,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:10,41.888783,12.522526,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:11,41.888698,12.522689,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:12,41.888619,12.522849,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:13,41.888514,12.522982,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:14,41.888417,12.523153,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:15,41.888324,12.523327,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:16,41.888231,12.523493,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:17,41.888149,12.523658,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:18,41.888066,12.523828,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:19,41.887972,12.523996,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:20,41.887888,12.524165,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:21,41.887802,12.524332,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:22,41.887712,12.52449,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:23,41.8876,12.524656,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:24,41.887496,12.524816,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:25,41.887373,12.524979,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:26,41.887252,12.525129,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:27,41.887126,12.525274,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:28,41.88699,12.525424,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:29,41.886837,12.525568,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:30,41.886683,12.52568,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:31,41.886526,12.525802,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:32,41.886374,12.525924,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:33,41.886221,12.526042,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:34,41.886062,12.526159,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:35,41.885901,12.526266,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:36,41.885728,12.526347,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:37,41.885526,12.526381,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:38,41.88534,12.526452,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:39,41.885148,12.526522,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:40,41.884961,12.526585,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:41,41.88477,12.526624,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:42,41.884575,12.52666,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:43,41.88439,12.526684,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:44,41.884199,12.526707,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:45,41.883999,12.526711,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:46,41.8838,12.526714,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:47,41.88361,12.526706,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:48,41.883411,12.526678,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:49,41.883206,12.52665,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:50,41.883009,12.526584,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:51,41.882816,12.526538,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:52,41.88263,12.526475,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:53,41.882436,12.526398,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:54,41.882254,12.526338,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:55,41.88208,12.52626,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:56,41.8819,12.526175,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:57,41.881724,12.526081,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:58,41.881563,12.525964,"G","Movement", , , 
"touristRome","human",2009-05-07 05:57:59,41.88139,12.525854,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:00,41.88122,12.525736,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:01,41.88105,12.52562,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:02,41.880885,12.525484,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:03,41.880726,12.525343,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:04,41.880566,12.525184,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:05,41.880414,12.525021,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:06,41.880262,12.524853,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:07,41.880124,12.524685,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:08,41.879987,12.524513,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:09,41.879862,12.524337,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:10,41.879741,12.524163,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:11,41.879632,12.523975,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:12,41.879528,12.523791,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:13,41.879423,12.523614,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:14,41.879313,12.523435,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:15,41.879212,12.52326,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:16,41.879113,12.523092,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:17,41.879006,12.522934,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:18,41.878908,12.522769,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:19,41.878808,12.522612,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:20,41.878704,12.522465,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:21,41.878602,12.522305,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:22,41.878501,12.522142,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:23,41.878402,12.521977,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:24,41.878298,12.521818,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:25,41.878187,12.521671,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:26,41.878087,12.521507,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:27,41.877983,12.521344,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:28,41.877884,12.521184,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:29,41.877775,12.521022,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:30,41.877673,12.520858,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:31,41.877575,12.52069,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:32,41.87748,12.520519,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:33,41.877385,12.520346,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:34,41.87729,12.520175,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:35,41.877206,12.520015,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:36,41.877113,12.519843,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:37,41.877016,12.519675,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:38,41.87692,12.519502,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:39,41.876842,12.519311,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:40,41.876771,12.519107,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:41,41.876749,12.518898,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:42,41.876728,12.518696,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:43,41.876701,12.518487,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:44,41.876694,12.51826,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:45,41.876677,12.51804,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:46,41.876668,12.517822,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:47,41.876667,12.517607,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:48,41.876666,12.517396,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:49,41.876661,12.517196,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:50,41.876674,12.516986,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:51,41.876702,12.51677,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:52,41.87671,12.516569,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:53,41.876707,12.516377,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:54,41.876703,12.51619,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:55,41.876694,12.516012,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:56,41.876699,12.515835,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:57,41.876702,12.51565,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:58,41.876686,12.515491,"G","Movement", , , 
"touristRome","human",2009-05-07 05:58:59,41.876674,12.51532,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:00,41.876663,12.515143,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:01,41.87665,12.514966,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:02,41.876622,12.514793,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:03,41.87661,12.514596,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:04,41.876592,12.514403,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:05,41.876575,12.514227,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:06,41.876564,12.514047,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:07,41.876546,12.513872,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:08,41.876535,12.513683,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:09,41.876526,12.513517,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:10,41.876513,12.513342,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:11,41.876497,12.51316,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:12,41.876481,12.512988,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:13,41.876464,12.512815,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:14,41.876443,12.512629,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:15,41.876423,12.512458,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:16,41.876395,12.512278,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:17,41.876358,12.512102,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:18,41.876325,12.511921,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:19,41.876284,12.511747,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:20,41.876242,12.511571,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:21,41.876193,12.511389,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:22,41.876138,12.511203,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:23,41.876084,12.511027,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:24,41.876019,12.510847,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:25,41.875954,12.510671,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:26,41.875894,12.510506,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:27,41.875828,12.510341,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:28,41.87576,12.51018,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:29,41.875684,12.510029,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:30,41.875603,12.509883,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:31,41.875512,12.50974,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:32,41.875421,12.509602,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:33,41.875321,12.509466,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:34,41.875222,12.509339,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:35,41.87512,12.509221,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:36,41.875016,12.509101,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:37,41.874912,12.508993,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:38,41.874791,12.508918,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:39,41.874672,12.508823,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:40,41.874556,12.508736,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:41,41.874439,12.508655,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:42,41.874327,12.508575,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:43,41.874195,12.508512,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:44,41.874079,12.50843,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:45,41.873964,12.50835,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:46,41.873842,12.508275,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:47,41.87373,12.508195,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:48,41.873611,12.508122,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:49,41.873492,12.50804,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:50,41.873358,12.507965,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:51,41.873234,12.507891,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:52,41.873106,12.507796,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:53,41.872977,12.507713,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:54,41.872854,12.50763,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:55,41.872736,12.507539,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:56,41.872615,12.507437,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:57,41.872496,12.507329,"G","Movement", , , 
"touristRome","human",2009-05-07 05:59:58,41.872385,12.507216,"G","Movement", , , 
